ResponseID,AB_parcid,Transect,Front_fruit,Back_fruit,Other_fruit,Fruit_any,Front_evergreen,Back_evergreen,Other_evergreen,Everg_any,Front_decid,Back_decid,Other_decid,Decid_any,Front_vegbirds,Back_vegbirds,Other_vegbirds,Vegbird_any,Front_native,Back_native,Other_native,Native_any,Front_sum,Front_sum8,Back_sum,Back_sum8,Watering,Fertilizing,Insecticide,Herbicide,Collecting_rain,Water_feature,Brushpile,Encl_compost,Birdhouse,Birdfeeder,FEED_byfreq,WFI,SimpleWFI,WFIx,DOG_out,CAT_out,Birdawareness,ESTLOWCLEAN,ESTLOWCLEAN_BLANKS,ESTLOWCLEAN_mean,ESTLOWCLEAN_BL_SQRT,VALUE_A,VALUE_B,VALUE_C,VALUE_D,VALUE_E,VALUE_F,VALUE_G,VALUE_H,VALUE_I,VALUE_J,VALUE_K,ANNOY_A,ANNOY_B,ANNOY_C,ANNOY_D,ANNOY_E,ANNOY_F,ANNOY_G,ANNOY_H,ANNOY_I,ANNOY_J,AllValScore,AllValScore_blank,AllValScore_mean,AllValScore_bl_transf,Years_Chi,Years_home,Over18,Under18,Age,Age_blank,Age_mean,RentOwn,Edu,Edu_NA,Gender,Race,Income,Income_blank,Income_mean,SR_near4,AMCR.CT,AMGO.CT,AMRO.CT,BAOR.CT,BCCH.CT,BGGN.CT,BHCO.CT,BLJA.CT,BRTH.CT,CEDW.CT,CHSP.CT,COGR.CT,COYE.CT,DOWO.CT,EAPH.CT,EAWP.CT,EUCD.CT,EUST.CT,GCFL.CT,GRCA.CT,HAWO.CT,HOFI.CT,HOSP.CT,HOWR.CT,INBU.CT,MODO.CT,NOCA.CT,NOFL.CT,RBWO.CT,REVI.CT,RHWO.CT,RWBL.CT,SCTA.CT,SOSP.CT,SWSP.CT,WBNU.CT,YWAR.CT,SR_near4_bin,Native_near4,Exotic_near4,Mig_near4,Res_near4,NT_near4,I_near4,Feeder_near4,Colorful_near4,WFI_200m,SimpWFI_200m,WFIx_200m,FS8_200m,BS8_200m,FS_200m,BS_200m,n_200mparcels
166,134,Lindenwood,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,0,1,NA,NA,1,6,7,3,3,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,6,6,6,2.449489743,5,4,3,5,3,5,5,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.181818182,4.181818182,4.181818182,1.348399725,39,16,2,0,65,65,65,Own,5,5,Female,4,4,4,4,16,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,16,13,3,11,5,13,10,12,7,6.833333333,1.666666667,2.666666667,5.666666667,5.333333333,5.166666667,4.833333333,6
167,143,Lindenwood,NA,NA,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,4,5,1,1,1,1,1,0,0,0,0,NA,0,6,0,1,0,0,0,5,5,5,2.236067977,5,5,3,5,5,4,5,4,5,3,4,1,2,1,1,3,1,2,1,3,3,4.285714286,4.285714286,4.285714286,1.309307341,31,12,2,0,55,55,55,Own,5,5,Male ,1,NA,,3.51,16,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,16,13,3,11,5,13,10,12,7,6.444444444,1.333333333,2.333333333,5.555555556,4.888888889,5.222222222,4.555555556,9
168,1461,Central,NA,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,5,7,6,8,1,1,1,1,0,1,1,0,0,NA,1,9,2,4,0,0,8,20,20,20,4.472135955,5,5,5,5,5,4,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,4.904761905,4.904761905,4.904761905,1.046536237,76,45,2,0,76,76,76,Own,3,3,Male ,1,NA,,3.51,13,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,11,2,7,6,12,7,10,7,5,0.333333333,1,4.666666667,5,4.666666667,5,3
169,1481,Central,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,5,5,4,4,1,1,1,1,0,1,0,0,1,1,0,8,3,4,0,0,4,8,8,8,2.828427125,5,4,4,NA,4,NA,5,4,5,5,5,1,3,1,1,2,1,1,1,1,1,4.631578947,4.631578947,4.631578947,1.169795304,30,30,2,0,58,58,58,Own,3,3,Female,1,NA,,3.51,13,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,13,11,2,8,5,12,8,11,5,5.75,0.75,1.5,5.5,4.5,5,4,4
170,2052,Central,NA,NA,NA,0,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,10,10,10,3.16227766,5,3,3,3,4,3,5,3,4,3,4,1,1,1,1,1,1,4,1,1,1,4.142857143,4.142857143,4.142857143,1.362770288,33,2,2,3,35,35,35,Own,3,3,Male ,1,5,5,5,13,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,13,11,2,8,5,12,8,11,5,6.5,1.5,2.5,5.5,3.5,5.5,3.5,2
171,2139,Central,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,5,6,5,6,1,1,1,1,0,1,0,0,1,1,1,9,3,5,0,0,2,30,30,30,5.477225575,5,5,5,5,NA,NA,NA,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,45,40,2,0,76,76,76,Own,5,5,Female,NA,NA,,3.51,12,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,12,10,2,8,4,11,7,10,5,6.5,1.25,2.375,4.5,4,4.125,3.5,8
172,45,Central,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,1,1,NA,NA,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,7,7,7,2.645751311,4,4,4,4,4,4,4,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1.414213562,60,10,1,0,60,60,60,,1,1,Female,1,1,1,1,13,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,13,11,2,9,4,11,8,11,5,7.333333333,1.666666667,3,4.333333333,5,4,4.166666667,6
173,63,Central,NA,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,0,5,5,1,1,1,1,1,1,0,1,0,0,0,1,1,8,2,4,0,0,4,20,20,20,4.472135955,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,85,57,2,0,91,91,91,Own,3,3,Female,1,NA,,3.51,13,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13,11,2,7,6,11,8,11,5,6.428571429,1.142857143,2.285714286,4.428571429,5,3.857142857,4.285714286,7
174,1474,Central,NA,NA,NA,0,1,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,2,6,6,6,2.449489743,4,4,3,4,3,4,4,4,4,4,4,2,1,3,2,4,2,3,2,2,3,3.714285714,3.714285714,3.714285714,1.511857892,86,60,2,0,86,86,86,Own,3,3,Female,1,5,5,5,13,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,11,2,7,6,12,7,10,7,6.2,0.8,2,5.6,5.8,5.2,5.4,5
175,1459,Central,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,6,6,5,5,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1,9,12,12,12,3.464101615,4,4,4,3,4,3,NA,3,4,3,4,1,1,1,1,2,1,2,1,1,1,4.2,4.2,4.2,1.341640786,,,NA,NA,NA,,55.01,,NA,3.4,,NA,NA,,3.51,13,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,11,2,7,6,12,7,10,7,6.333333333,1,2,5,6,4.333333333,5.333333333,3
176,177,Central,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,6,6,1,1,1,1,0,1,0,0,0,0,0,6,1,2,0,0,3,20,20,20,4.472135955,5,4,NA,NA,4,NA,4,NA,4,NA,4,2,5,2,2,4,2,2,2,2,2,3.75,3.75,3.75,1.5,67,12,2,0,67,67,67,Own,5,5,Male ,1,5,5,5,13,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,11,2,7,6,12,7,10,7,5.8,0.6,1.6,5.6,5.4,5.2,5,5
177,159,Central,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,4,4,1,1,1,1,0,0,0,0,0,0,0,5,0,1,1,0,5,12,12,12,3.464101615,5,5,5,5,4,3,5,4,4,4,5,1,1,2,1,2,2,2,1,2,2,4.428571429,4.428571429,4.428571429,1.253566341,20,6,2,3,45,45,45,Own,5,5,Male ,1,5,5,5,13,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,11,2,7,6,12,7,10,7,5.8,0.8,1.8,5,5.2,5,5.2,5
178,127,Central,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA,0,6,6,5,5,1,1,1,1,0,0,0,0,1,1,0,8,2,4,0,0,2,6,6,6,2.449489743,4,4,5,4,5,4,4,2,3,3,4,2,3,4,4,5,3,4,NA,NA,4,3.210526316,3.210526316,3.210526316,1.670171753,39,4,2,3,47,47,47,Own,3,3,Female,1,NA,,3.51,12,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12,10,2,7,5,10,7,10,5,6,0.6,1.8,4,5.4,4,4.8,5
179,1442,Central,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,0,0,6,8,1,0,0,0,0,0,0,0,1,1,1,9,2,4,1,0,3,12,12,12,3.464101615,5,5,5,5,5,5,5,5,5,5,5,1,2,1,2,4,2,4,2,4,4,4.238095238,4.238095238,4.238095238,1.327367606,20,6,2,1,75,75,75,Own,5,5,Female,1,NA,,3.51,13,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13,11,2,7,6,11,8,11,5,6.714285714,1.428571429,2.714285714,5.285714286,4,4.714285714,3.571428571,7
180,2064,Central,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,6,6,3,3,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,15,15,15,3.872983346,5,5,4,4,3,3,4,4,4,4,5,1,2,3,3,2,2,2,1,1,2,4.095238095,4.095238095,4.095238095,1.380131119,,,NA,NA,NA,,55.01,,NA,3.4,,NA,NA,,3.51,13,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,13,11,2,8,5,12,8,11,5,6.5,1.5,2.25,5.25,4.75,4.75,4.25,4
181,37,Central,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,5,5,6,6,1,1,1,0,0,1,0,1,1,1,1,8,3,4,0,0,0,4,4,4,2,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,1,1,4.904761905,4.904761905,4.904761905,1.046536237,78,38,2,0,79,79,79,Own,3,3,Male ,1,NA,,3.51,13,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,13,11,2,9,4,11,8,11,5,6.666666667,1.166666667,2.5,4.333333333,4.166666667,3.666666667,3.333333333,6
182,1440,Central,NA,NA,NA,0,1,NA,1,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,0,4,4,3,4,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,4,4,2,4,NA,4,4,4,NA,NA,NA,NA,NA,4,2,2,2,2,2,2,2,2,2,2,4,4,4,1.414213562,40,14,NA,0,70,70,70,Own,NA,3.4,,1,NA,,3.51,13,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13,11,2,7,6,11,8,11,5,7.285714286,1.714285714,3.142857143,4.714285714,4.571428571,4.142857143,4,7
183,169,Central,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,6,6,6,6,0,1,1,1,0,0,1,0,0,0,0,6,1,2,0,0,2,6,6,6,2.449489743,5,5,5,5,5,3,5,4,4,5,5,1,1,1,1,1,1,1,1,4,3,4.571428571,4.571428571,4.571428571,1.19522861,67,36,2,0,67,67,67,Own,5,5,Female,1,NA,,3.51,13,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,11,2,7,6,12,7,10,7,5.6,0.6,1.6,4.8,4.8,4.8,4.8,5
184,12,Central,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,4,5,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,200,200,200,14.14213562,5,5,5,3,3,5,5,5,5,5,5,3,3,3,3,4,4,5,NA,3,1,3.8,3.8,3.8,1.483239697,25,25,2,0,76,76,76,Own,5,5,Male ,4,NA,,3.51,12,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,12,10,2,8,4,11,7,10,5,7,1.625,3,4.5,4.125,4.125,3.625,8
185,1493,Central,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,NA,,9.56,,4,3,3,3,NA,2,4,2,4,2,3,2,2,2,2,3,2,3,NA,2,2,3.368421053,3.368421053,3.368421053,1.622214211,11,4,2,2,44,44,44,Own,3,3,Female,1,NA,,3.51,12,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12,10,2,7,5,10,7,10,5,6.75,1.25,2.75,5.5,4,5.5,4,4
186,379,Gage,NA,1,1,1,NA,1,1,1,NA,1,NA,1,NA,NA,NA,0,NA,1,1,1,3,3,6,7,0,0,1,1,0,1,1,1,0,1,1,9,3,4,1,0,4,NA,,9.56,,5,4,5,4,4,4,5,5,5,5,5,1,4,5,4,5,2,4,2,3,1,3.80952381,3.80952381,3.80952381,1.48002574,33,0.3,2,1,33,33,33,Own,NA,3.4,Male ,1,NA,,3.51,13,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,13,11,2,8,5,10,8,10,5,7.368421053,1.842105263,2.894736842,4.894736842,6.052631579,4.157894737,5.157894737,19
187,396,Gage,NA,NA,NA,0,1,1,1,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,4,5,4,5,1,1,0,1,0,0,1,0,0,0,0,6,1,1,0,0,3,20,20,20,4.472135955,1,2,2,1,2,1,5,4,5,1,1,3,2,4,4,5,5,5,2,3,5,2.238095238,2.238095238,2.238095238,1.939563034,5,4,2,2,37,37,37,Own,NA,3.4,Male ,1,5,5,5,12,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,12,10,2,8,4,10,7,9,4,7.684210526,2.105263158,3.210526316,4.894736842,6,4.210526316,5.105263158,19
188,485,Gage,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,2,2,6,6,0,1,0,0,1,1,1,0,1,1,1,9,4,5,1,0,1,20,20,20,4.472135955,5,5,4,5,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,4.904761905,4.904761905,4.904761905,1.046536237,70,33,2,0,71,71,71,Own,3,3,Male ,1,NA,,3.51,12,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,12,10,2,8,4,10,7,9,4,7.4375,1.875,2.875,5,5.875,4.25,4.875,16
189,583,Gage,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,5,7,5,7,1,0,0,0,NA,1,1,0,1,1,1,10,4,5,0,0,1,10,10,10,3.16227766,4,4,4,4,NA,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1.414213562,80,42,2,0,NA,,55.01,Own,NA,3.4,,NA,NA,,3.51,12,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,12,10,2,8,4,10,7,9,4,7.352941176,1.882352941,2.882352941,4.764705882,5.764705882,4.117647059,4.882352941,17
190,694,Gage,NA,NA,NA,0,1,1,NA,1,1,1,1,1,NA,NA,NA,0,1,1,NA,1,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,5,8,8,8,2.828427125,5,5,4,5,4,5,5,5,5,5,5,1,1,1,1,1,1,4,2,1,1,4.714285714,4.714285714,4.714285714,1.133893419,58,30,2,0,58,58,58,Own,5,5,Female,1,3,3,3,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,7,2,7,2,8,4,7,2,7.533333333,2.066666667,3.066666667,4.666666667,5.8,4,4.866666667,15
191,700,Gage,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,4,6,6,8,1,1,0,0,0,0,0,0,1,1,1,9,2,4,1,0,6,10,10,10,3.16227766,5,5,NA,5,5,5,5,5,5,3,5,1,1,1,1,1,1,1,1,1,1,4.9,4.9,4.9,1.048808848,57,27,3,0,57,57,57,Own,3,3,Female,1,2,2,2,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,7,2,7,2,8,4,7,2,7.071428571,1.928571429,2.714285714,4.357142857,5.214285714,3.714285714,4.5,14
192,859,Gage,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,4,6,5,7,1,1,0,0,0,0,0,0,0,1,1,7,1,2,0,0,1,100,100,100,10,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,66,3,0,0,66,66,66,Own,3,3,,1,2,2,2,10,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,10,5,9,3,6.526315789,1.263157895,2.210526316,4.473684211,5.368421053,3.789473684,4.631578947,19
193,867,Gage,NA,NA,NA,0,NA,NA,NA,0,1,1,NA,1,NA,NA,NA,0,1,NA,NA,1,2,3,2,2,1,0,0,0,0,0,1,0,1,1,1,6,3,3,0,0,4,10,10,10,3.16227766,5,4,4,5,5,4,5,4,5,4,5,1,3,1,NA,4,1,2,1,4,3,4.2,4.2,4.2,1.341640786,21,10,3,1,46,46,46,Own,3,3,Female,1,3,3,3,10,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,10,5,9,3,6.75,1.25,2.3,4.7,5.7,3.9,4.8,20
194,888,Gage,NA,NA,NA,0,1,1,NA,1,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,5,5,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,2,2,4,3,3,2,2,4,2,3,2,2,4,4,4,2,4,3,5,2,4,4,2.523809524,2.523809524,2.523809524,1.864454471,56,14,2,0,57,57,57,Own,1,1,Female,1,NA,,3.51,10,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,10,5,9,3,6.95,1.5,2.55,4.55,5.5,3.8,4.6,20
195,892,Gage,NA,NA,NA,0,NA,1,NA,1,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,4,4,5,5,1,1,1,0,1,1,1,1,0,0,0,6,2,2,1,0,2,6,6,6,2.449489743,4,3,4,4,4,3,4,4,3,3,4,2,4,2,3,4,3,4,NA,2,3,3.35,3.35,3.35,1.62788206,55,31,3,0,55,55,55,Own,2,2,Female,1,3,3,3,10,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,10,5,9,3,6.85,1.4,2.45,4.55,5.5,3.8,4.6,20
196,912,Gage,NA,NA,NA,0,NA,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,4,4,5,5,1,1,1,1,1,0,0,0,0,0,0,4,0,0,1,0,2,4,4,4,2,4,4,3,3,5,3,5,3,3,3,3,1,1,3,1,3,3,4,2,3,2,3.619047619,3.619047619,3.619047619,1.5430335,34,0.16,2,0,34,34,34,Own,5,5,Male ,1,NA,,3.51,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,7.142857143,1.523809524,2.666666667,4.714285714,5.952380952,3.857142857,4.904761905,21
197,916,Gage,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,3,5,6,8,1,1,1,0,0,1,0,0,1,0,0,9,2,4,0,0,0,10,10,10,3.16227766,5,5,NA,5,4,NA,4,NA,NA,4,5,1,1,1,1,1,1,1,1,1,1,4.823529412,4.823529412,4.823529412,1.084652289,57,20,2,0,57,57,57,Own,3,3,Female,1,NA,,3.51,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,6.7,1.3,2.3,4.55,5.7,3.85,4.8,20
198,921,Gage,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,2,2,5,7,0,1,0,0,0,0,0,0,0,1,0,8,1,3,0,0,7,20,20,20,4.472135955,5,5,5,5,4,4,5,5,4,5,5,1,2,3,3,4,2,2,4,2,2,4.142857143,4.142857143,4.142857143,1.362770288,49,9.5,2,0,49,49,49,Own,5,5,Female,1,5,5,5,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,6.952380952,1.476190476,2.523809524,4.80952381,5.857142857,3.952380952,4.904761905,21
199,922,Gage,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,6,8,5,7,NA,NA,NA,NA,NA,1,0,0,1,1,1,10,3,5,1,1,4,100,100,100,10,5,5,5,5,5,5,5,5,4,5,5,1,1,1,2,4,3,3,3,3,2,4.333333333,4.333333333,4.333333333,1.290994449,24,18,3,2,48,48,48,Own,NA,3.4,Male ,1,NA,,3.51,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,6.727272727,1.318181818,2.318181818,4.545454545,5.818181818,3.818181818,4.909090909,22
200,923,Gage,1,1,NA,1,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,NA,1,4,6,5,6,1,1,0,1,0,0,0,0,0,0,0,7,0,2,1,1,4,50,50,50,7.071067812,5,5,5,5,5,3,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4.714285714,4.714285714,4.714285714,1.133893419,11,11,3,1,56,56,56,Own,5,5,,NA,3,3,3,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,7.047619048,1.523809524,2.619047619,4.571428571,6,3.80952381,5,21
201,932,Gage,NA,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,1,1,NA,1,5,6,5,6,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,4,6,6,6,2.449489743,4,2,4,3,4,3,4,3,4,4,4,3,4,3,3,3,2,4,3,3,3,3.238095238,3.238095238,3.238095238,1.66189794,19,10,2,2,43,43,43,Own,3,3,Male ,NA,4,4,4,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,6.954545455,1.454545455,2.545454545,4.590909091,5.954545455,3.818181818,5,22
202,933,Gage,NA,NA,NA,0,NA,NA,NA,0,1,1,1,1,NA,NA,NA,0,NA,NA,NA,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,6,6,6,2.449489743,4,4,NA,3,3,3,5,3,3,4,4,2,4,3,3,5,3,3,3,3,3,3.2,3.2,3.2,1.673320053,43,8,3,2,43,43,43,Rent ,5,5,Female,1,3,3,3,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,7.090909091,1.454545455,2.590909091,4.772727273,6.045454545,3.954545455,5.045454545,22
203,942,Gage,NA,NA,NA,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,0,NA,NA,NA,0,3,3,4,4,1,1,1,1,0,1,0,0,1,1,0,7,3,3,1,0,1,8,8,8,2.828427125,4,4,3,3,4,3,4,3,4,4,3,3,3,3,4,4,3,3,2,3,2,3.285714286,3.285714286,3.285714286,1.647508942,45,10,1,0,45,45,45,Own,3,3,,NA,2,2,2,10,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,8,2,6,4,9,6,9,3,6.909090909,1.318181818,2.454545455,4.727272727,6.045454545,3.909090909,5.045454545,22
